vin,year,model,body,trim,engine,transmission,drivetrain,exterior_color,msrp,dealer,location,ordernum,json,all_rpos
1G1YN2D69K5606779,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,BLACK,82590,"PARKWAY CHEVROLET, INC.","TOMBALL, TX 77375-6499",XBRMG7,"{'maker': 'CHEVY', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D69K5606779', 'sitedealer_code': '30484', 'sell_source': '13', 'order_number': 'XBRMG7', 'creation_date': '12/12/2019', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FE9', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NK4', 'NPP', 'NTB', 'N38', 'Q6J', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '5A7', '6X1', '7X1', '70I', '701', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FE9', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NK4', 'NPP', 'NTB', 'N38', 'Q6J', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '5A7', '6X1', '7X1', '70I', '701', '719', '8X2', '9L3', '9X2']"
1G1YN2D60K5606783,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,BLACK,82685,"DAN CUMMINS CHEVROLET-BUICK,INC.","PARIS, KY 40361-2210",WZWS5Q,"{'maker': 'CHEVY', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D60K5606783', 'sitedealer_code': '25184', 'sell_source': '13', 'order_number': 'WZWS5Q', 'creation_date': '3/22/2020', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'ERI', 'EYT', 'FE6', 'FE9', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NK4', 'NPP', 'NTB', 'N38', 'Q6U', 'RWL', 'R9N', 'SFE', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'YM8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'ERI', 'EYT', 'FE6', 'FE9', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NK4', 'NPP', 'NTB', 'N38', 'Q6U', 'RWL', 'R9N', 'SFE', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'YM8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']"
1G1YN2D6XK5606788,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,SHADOW GRAY METALLIC,82590,KERBECK CHEVROLET BUICK GMC,"ATLANTIC CITY, NJ 08401-1315",XBPVRP,"{'maker': 'CHEVY', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D6XK5606788', 'sitedealer_code': '15116', 'sell_source': '13', 'order_number': 'XBPVRP', 'creation_date': '9/14/2019', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GJI', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6J', 'RWL', 'R6M', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GJI', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6J', 'RWL', 'R6M', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']"
1G1YN2D61K5606789,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,BLACK,96465,DON WHEATON CHEV BUICK GMC CADILLAC,"EDMONTON, AB T6E 2B1",WXDCXP,"{'maker': 'GMCANADA', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D61K5606789', 'sitedealer_code': '82105', 'sell_source': '14', 'order_number': 'WXDCXP', 'creation_date': '3/22/2020', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4H', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EYT', 'FE6', 'FE9', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MBC', 'MEK', 'NK4', 'NPP', 'NTB', 'N38', 'Q6U', 'RWL', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U19', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8E', 'WMK', 'XFK', 'XL8', 'Z49', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4H', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EYT', 'FE6', 'FE9', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MBC', 'MEK', 'NK4', 'NPP', 'NTB', 'N38', 'Q6U', 'RWL', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U19', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8E', 'WMK', 'XFK', 'XL8', 'Z49', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']"
1G1YN2D67K5606795,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,BLACK,82490,"KOONS CHEVROLET, INC.","WHITE MARSH, MD 21162-3401",WZVQQ2,"{'maker': 'CHEVY', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D67K5606795', 'sitedealer_code': '14190', 'sell_source': '13', 'order_number': 'WZVQQ2', 'creation_date': '3/22/2020', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6U', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6U', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']"
1G1YN2D60K5606797,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,ARCTIC WHITE,82095,"RICHARD CHEVROLET, INC.","CHESHIRE, CT 06410-0784",WZSRWZ,"{'maker': 'CHEVY', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D60K5606797', 'sitedealer_code': '02413', 'sell_source': '13', 'order_number': 'WZSRWZ', 'creation_date': '9/14/2019', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'ERI', 'EYT', 'FE6', 'FHO', 'GU6', 'G8G', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6A', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'ERI', 'EYT', 'FE6', 'FHO', 'GU6', 'G8G', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6A', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']"
1G1YN2D6XK5606810,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,ARCTIC WHITE,82490,KERBECK CHEVROLET BUICK GMC,"ATLANTIC CITY, NJ 08401-1315",WZVDMJ,"{'maker': 'CHEVY', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D6XK5606810', 'sitedealer_code': '15116', 'sell_source': '13', 'order_number': 'WZVDMJ', 'creation_date': '2/5/2020', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GU6', 'G8G', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6U', 'RWL', 'R6M', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '5A7', '6X1', '7X1', '70I', '701', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GU6', 'G8G', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6U', 'RWL', 'R6M', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '5A7', '6X1', '7X1', '70I', '701', '719', '8X2', '9L3', '9X2']"
1G1YN2D61K5606811,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,BLACK,82490,EVERGREEN CHEVROLET,"ISSAQUAH, WA 98027-8105",WZTXZW,"{'maker': 'CHEVY', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D61K5606811', 'sitedealer_code': '19919', 'sell_source': '13', 'order_number': 'WZTXZW', 'creation_date': '2/5/2020', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6U', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6U', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']"
1G1YN2D65K5606813,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,ARCTIC WHITE,81995,"KOONS CHEVROLET, INC.","WHITE MARSH, MD 21162-3401",WZVQQ1,"{'maker': 'CHEVY', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D65K5606813', 'sitedealer_code': '14190', 'sell_source': '13', 'order_number': 'WZVQQ1', 'creation_date': '2/5/2020', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GU6', 'G8G', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6A', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GU6', 'G8G', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6A', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']"
1G1YN2D62K5606817,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,SHADOW GRAY METALLIC,82590,KERBECK CHEVROLET BUICK GMC,"ATLANTIC CITY, NJ 08401-1315",WZVDMN,"{'maker': 'CHEVY', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D62K5606817', 'sitedealer_code': '15116', 'sell_source': '13', 'order_number': 'WZVDMN', 'creation_date': '2/5/2020', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GJI', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6J', 'RWL', 'R6M', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GJI', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6J', 'RWL', 'R6M', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '19I', '191', '5A7', '6X1', '7X1', '719', '8X2', '9L3', '9X2']"
1G1YN2D64K5606818,2019,CORVETTE Z06,COUPE,1LZ,6.2L SUPERCHARGED V8,M7,RWD,BLACK,82490,"WHITMOYER BUICK-CHEVROLET,INC.","MOUNT JOY, PA 17552-9333",WZSMV4,"{'maker': 'CHEVY', 'model_year': '2019', 'mmc_code': '1YZ07', 'vin': '1G1YN2D64K5606818', 'sitedealer_code': '15723', 'sell_source': '13', 'order_number': 'WZSMV4', 'creation_date': '2/5/2020', 'Options': ['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6U', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '5A7', '6X1', '7X1', '70I', '701', '719', '8X2', '9L3', '9X2']}","['AAV', 'AG2', 'AJ7', 'AL0', 'AQ9', 'AXJ', 'A2X', 'BBT', 'BGR', 'B4Z', 'CFA', 'CJ2', 'DL8', 'D31', 'EFR', 'EF7', 'EYT', 'FE6', 'FHO', 'GBA', 'GU6', 'G96', 'IL1', 'IO5', 'I19', 'JL5', 'J56', 'J6F', 'KNP', 'KNR', 'LHD', 'LT4', 'MAH', 'MEK', 'NE1', 'NK4', 'NPP', 'NUE', 'N38', 'Q6U', 'RWL', 'R9N', 'SLM', 'T4F', 'UE1', 'UHS', 'UQA', 'UVC', 'UV6', 'U2K', 'U2L', 'VA5', 'VHM', 'VH9', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VT7', 'VV4', 'V08', 'V8D', 'WMK', 'XFK', 'XL8', 'Z52', '1LZ', '1SZ', '5A7', '6X1', '7X1', '70I', '701', '719', '8X2', '9L3', '9X2']"
