vin,year,model,body,trim,engine,transmission,drivetrain,exterior_color,msrp,dealer,location,ordernum,json
1G6KB5RS8LU111562,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,BLACK RAVEN,59990,RON CARTER CADILLAC,"FRIENDSWOOD, TX 77546-2722",XFXB2J,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS8LU111562', 'sitedealer_code': '87254', 'sell_source': '12', 'order_number': 'XFXB2J', 'creation_date': '1/22/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GBA', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VHM', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS3LU111565,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,BLACK RAVEN,60180,CLASSIC CADILLAC,"MENTOR, OH 44060-4230",XGCD2C,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS3LU111565', 'sitedealer_code': '20414', 'sell_source': '12', 'order_number': 'XGCD2C', 'creation_date': '1/24/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GBA', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS9LU111568,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,BLACK RAVEN,60265,"KING-O'ROURKE CADILLAC, INC.","SMITHTOWN, NY 11787-5023",XFWG5N,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS9LU111568', 'sitedealer_code': '23065', 'sell_source': '12', 'order_number': 'XFWG5N', 'creation_date': '1/22/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FHO', 'F46', 'GBA', 'HS1', 'HTZ', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NE1', 'NP5', 'NUB', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SFE', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4GP', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS9LU111571,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,BLACK RAVEN,60775,PENSKE CADILLAC OF SOUTH BAY,"CERRITOS, CA 90703",XFMX4C,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS9LU111571', 'sitedealer_code': '36086', 'sell_source': '12', 'order_number': 'XFMX4C', 'creation_date': '1/22/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FHO', 'F46', 'GBA', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NUB', 'PDH', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SLM', 'S0M', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VK3', 'VLI', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YF5', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '6HB', '65C', '7HB', '8HC', '9HC']}"
1G6KB5RS4LU111574,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,STELLAR BLACK METALLIC,60615,COVERT CADILLAC,"AUSTIN, TX 78759-2446",XGNT18,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS4LU111574', 'sitedealer_code': '39207', 'sell_source': '12', 'order_number': 'XGNT18', 'creation_date': '1/22/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GB8', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VHM', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RSXLU111577,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,BLACK RAVEN,60585,"ARMEN CADILLAC, INC.","PLYMOUTH MEETING, PA 19462-0193",XFVNHB,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RSXLU111577', 'sitedealer_code': '22029', 'sell_source': '12', 'order_number': 'XFVNHB', 'creation_date': '2/16/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FHO', 'F46', 'GBA', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NE1', 'NP5', 'NUB', 'PDH', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SFE', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VLI', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'W0A', 'W2D', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RSXLU111580,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,CRYSTAL WHITE TRICOAT,62310,KEN BATCHELOR CADILLAC,"SAN ANTONIO, TX 78230-1001",XGGZ20,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RSXLU111580', 'sitedealer_code': '39346', 'sell_source': '12', 'order_number': 'XGGZ20', 'creation_date': '2/16/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'G1W', 'HS1', 'HTZ', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PDH', 'PYZ', 'RJZ', 'RT9', 'R7E', 'R9N', 'SB2', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VK3', 'VLI', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4GP', '5RU', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS5LU111583,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,CRYSTAL WHITE TRICOAT,61510,TOM PEACOCK CADILLAC INC.,"HOUSTON, TX 77290-0300",XFHZRM,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS5LU111583', 'sitedealer_code': '39129', 'sell_source': '12', 'order_number': 'XFHZRM', 'creation_date': '1/22/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'G1W', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VHM', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '5RU', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS0LU111586,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,BLACK RAVEN,64275,LOCKHART CADILLAC INC.,"FISHERS, IN 46038-2861",XGMB84,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS0LU111586', 'sitedealer_code': '20833', 'sell_source': '12', 'order_number': 'XGMB84', 'creation_date': '1/22/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GBA', 'HS1', 'HTZ', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PDH', 'PDT', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SB2', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VLI', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4GP', '5JO', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS6LU111589,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,BLACK RAVEN,60365,SUBURBAN CADILLAC OF TROY,"TROY, MI 48099-0909",XGMNT2,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS6LU111589', 'sitedealer_code': '20002', 'sell_source': '12', 'order_number': 'XGMNT2', 'creation_date': '1/24/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GBA', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PDH', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SFE', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VLI', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS6LU111592,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,CRYSTAL WHITE TRICOAT,61505,JOSEPH CADILLAC OF DUBLIN,"DUBLIN, OH 43017-1442",XFTWKW,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS6LU111592', 'sitedealer_code': '20399', 'sell_source': '12', 'order_number': 'XFTWKW', 'creation_date': '2/16/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'G1W', 'HS1', 'HTZ', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PDH', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VK3', 'VLI', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4GP', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS1LU111595,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,STELLAR BLACK METALLIC,60905,WILLIAMSON CADILLAC,"MIAMI, FL 33156-2630",XFDW51,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS1LU111595', 'sitedealer_code': '21029', 'sell_source': '12', 'order_number': 'XFDW51', 'creation_date': '2/16/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GB8', 'HS1', 'HTZ', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PDH', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VLI', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4GP', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS7LU111598,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,CRYSTAL WHITE TRICOAT,61215,COLUMBIANA CADILLAC,"COLUMBIANA, OH 44408-0006",XGHS20,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS7LU111598', 'sitedealer_code': '20525', 'sell_source': '12', 'order_number': 'XGHS20', 'creation_date': '2/5/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FHO', 'F46', 'G1W', 'HS1', 'HTZ', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NC7', 'NE1', 'NP5', 'NUB', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VHM', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4GP', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS3LU111601,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,BLACK RAVEN,60435,LAFONTAINE CADILLAC,"HIGHLAND, MI 48357-4007",XFGNGP,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS3LU111601', 'sitedealer_code': '20015', 'sell_source': '12', 'order_number': 'XFGNGP', 'creation_date': '1/28/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GBA', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PDH', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SFE', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VLI', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'W2D', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS9LU111604,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,BLACK RAVEN,60485,HENNESSY CADILLAC,"DULUTH, GA 30096-4642",XGNVBD,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS9LU111604', 'sitedealer_code': '25025', 'sell_source': '12', 'order_number': 'XGNVBD', 'creation_date': '2/16/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GBA', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SB2', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VHM', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS4LU111607,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,CRYSTAL WHITE TRICOAT,65620,RON CARTER CADILLAC,"FRIENDSWOOD, TX 77546-2722",XFQZN0,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS4LU111607', 'sitedealer_code': '87254', 'sell_source': '12', 'order_number': 'XFQZN0', 'creation_date': '1/24/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'G1W', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PDT', 'PDY', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SB2', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VHM', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'VYW', 'V8D', 'WML', 'W0A', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '5JO', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS4LU111610,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,BLACK RAVEN,60435,LAFONTAINE CADILLAC,"HIGHLAND, MI 48357-4007",XFQPT0,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS4LU111610', 'sitedealer_code': '20015', 'sell_source': '12', 'order_number': 'XFQPT0', 'creation_date': '1/22/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GBA', 'HS1', 'HTZ', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PDH', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SFE', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VLI', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'W2D', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4GP', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RSXLU111613,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,STELLAR BLACK METALLIC,60920,SEWELL CADILLAC OF GRAPEVINE,"GRAPEVINE, TX 76051-8302",XFMG5Q,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RSXLU111613', 'sitedealer_code': '39019', 'sell_source': '12', 'order_number': 'XFMG5Q', 'creation_date': '1/22/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GB8', 'HS1', 'H66', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VHM', 'VK3', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'VYW', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4AA', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS5LU111616,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,STELLAR BLACK METALLIC,60770,AUTONATION CADILLAC WEST PALM BEACH,"WEST PALM BEACH, FL 33407-3296",XCWTB9,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS5LU111616', 'sitedealer_code': '21050', 'sell_source': '12', 'order_number': 'XCWTB9', 'creation_date': '2/16/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'GB8', 'HS1', 'HTZ', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SFE', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VHM', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'W2D', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4GP', '6HB', '7HB', '8HC', '9HC']}"
1G6KB5RS0LU111619,2020,CT6,SEDAN,LUXURY,"3.6L V6, DI, VVT",A10,AWD,CRYSTAL WHITE TRICOAT,65000,GURLEY-LEEP CADILLAC,"MISHAWAKA, IN 46545-1312",XFXN8X,"{'maker': 'CADILLAC', 'model_year': '2020', 'mmc_code': '6KH69', 'vin': '1G6KB5RS0LU111619', 'sitedealer_code': '20203', 'sell_source': '12', 'order_number': 'XFXN8X', 'creation_date': '1/24/2020', 'Options': ['AL0', 'AR7', 'AXJ', 'AX7', 'AYX', 'BTV', 'CJ2', 'C3U', 'DD8', 'DEH', 'DNP', 'EF7', 'FE2', 'FE9', 'FHO', 'F46', 'G1W', 'HS1', 'HTZ', 'IOT', 'I20', 'J56', 'KA1', 'KL9', 'KRV', 'K34', 'K4C', 'LGX', 'MAH', 'MHS', 'NP5', 'NTB', 'PYZ', 'RJZ', 'RT9', 'R9N', 'SHH', 'SLM', 'TDM', 'TQ5', 'UEU', 'UE1', 'UE4', 'UFG', 'UG1', 'UHS', 'UHX', 'UHY', 'UKC', 'UKJ', 'UQA', 'U2M', 'VAV', 'VHM', 'VRG', 'VRH', 'VRK', 'VRL', 'VRM', 'VRN', 'VRR', 'VV4', 'V8D', 'WML', 'YM8', 'Y40', 'Y65', 'ZCD', '1SB', '1SZ', '4GP', '6HB', '7HB', '8HC', '9HC']}"
